"rank","id","sharedMeaningId","label","definition","POS","japaneseTranslation","canonicalLine","dialogLineId","id","wordId","wordHeadId","wordRootId","wordInstanceId","wordUsageCount","headUsageCount","rootUsageCount","instanceUsageCount","headPick","rootPick","created","modified"
2170,36396,18047,SUSTAIN,to lengthen or extend in duration or space,verb,維持する,The energy we use can sustain our planet or destroy it.,,56197,36396,2566,176453,51285,0,243,27,11,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2170,36399,18048,SUSTAIN,to supply what is needed to maintain something,verb,養う、維持する,"He worked hard, but he could barely sustain his family.",,56203,36399,2566,416881,96058,0,243,35,38,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2171,15371,6670,SWEEP,to cover or extend over an area or time period,verb,掃く、押し流す,Sweep the brush down and then back up.,,24741,15371,1242,176780,235604,0,85,37,19,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:02.000
2171,68001,35279,SWEEP,to move or pass quickly,verb,横切る,Tornadoes sweep across the country every year.,,108852,68001,1242,416916,309549,0,85,24,3,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2172,70884,36912,DEPRESSION,a feeling of being very unhappy,noun,うつ病,"This may lead to depression and other social problems,...",,113264,70884,2402,404608,101435,0,139,55,87,1,1,2023-05-22 11:51:46.000,2024-05-22 13:48:56.000
2173,98406,54943,APPROVAL,agreement or permission given by someone in authority,noun,承認,...to seek approval of the new design plans.,,149884,98406,1630,400817,97091,0,234,55,64,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2174,31482,15471,BUYER,a person who pays for something,noun,買う人,I was the owner and the buyer.,,48132,31482,232,402298,317310,0,1694,64,24,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2175,35160,17440,USUAL,"done, found, or used most of the time",adjective,通常の,It was lower than my usual salary.,,54103,35160,1013,418296,43927,0,1172,60,73,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2176,70766,36850,CAPABLE,able to do something,adjective,〜できる、能力のある,We're all capable of it.,,113063,70766,2016,402443,302991,0,187,61,81,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2177,35680,17702,MOTOR,involving movement of the muscles,adjective,運動神経,"Games that involved creativity and motor skills, and concentration.",,55042,35680,1694,410863,326171,0,100,14,14,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2177,61377,31198,MOTOR,the part of a machine that makes it move,noun,発動機,The trigger controls the motor.,,99997,61377,1694,410862,296948,0,100,48,49,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2178,100022,56047,URBAN,relating to or located in a city,adjective,都会の,Imagine that urban residents could escape to nature but not have to leave the city.,,152025,100022,1432,418267,312828,0,61,57,83,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2179,13167,5529,SETTLE,to end a disagreement,verb,解決する,The management and workers need to settle a dispute over working conditions.,,21254,13167,1332,415437,78686,0,141,21,14,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2179,38625,19271,SETTLE,to accept something even if you do not like it,verb,妥協する、居着く,"Don't settle. Your time is limited,...",,59968,38625,1332,158580,340856,0,141,23,30,1,1,2023-05-22 11:51:46.000,2024-05-08 07:51:58.000
2179,46844,23422,SETTLE,to make a home or rest in a place,verb,定住させる,Visit? Yes. Settle? Not yet.,,74853,46844,1332,415440,310917,0,141,13,9,0,1,2023-05-22 11:51:46.000,2024-05-08 14:34:47.000
2180,35672,17696,SILENT,without making any sound,adjective,静かな,I can be as silent as a snake.,,55029,35672,994,415732,110088,0,69,16,16,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2180,35673,17697,SILENT,being completely quiet or not speaking,adjective,無言の、沈黙した,"Huck was silent for a while, thinking about what Tom had said.",,55032,35673,994,415731,318771,0,69,38,58,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2181,41488,20813,MIXTURE,the product of combining two or more different things,noun,混合物,Blend this mixture until smooth.,,64667,41488,51279,410712,34900,0,141,56,74,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2182,14688,6339,CHAPTER,any specific period in history or in a person's life,noun,章、一時期,And that is when a new chapter in my life began.,,23663,14688,2286,29802,22827,0,64,19,18,0,1,2023-05-22 11:51:46.000,2023-05-22 11:53:43.000
2182,38627,19272,CHAPTER,one of the sections that a book is divided into,noun,章,We have to read chapter nine in the textbook.,,59971,38627,2286,402719,114070,0,64,38,53,1,1,2023-05-22 11:51:46.000,2024-04-30 15:54:42.000
2183,48926,24377,IMMEDIATE,done or happening without any delay,adjective,即座の、早急の,Please give this matter your immediate attention.,,79159,48926,1215,408447,77108,0,295,62,71,0,1,2023-05-22 11:51:46.000,2024-04-24 14:25:57.000
2184,41812,20976,PROMOTION,move to a more important job,noun,昇進,Will I finally get that big promotion?,,65281,41812,1335,413378,295915,0,349,41,53,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2184,13292,5580,PROMOTION,the act of making people aware of a product,noun,プロモーション,I was thinking about some sort of a promotion in shopping malls.,,21492,13292,1335,413379,304809,0,349,20,12,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2185,38480,19198,SILENCE,a complete lack of noise from all sources,noun,沈黙、静けさ,Put your phone on mute if you want silence.,,59666,38480,1080,415727,299128,0,84,51,59,1,1,2023-05-22 11:51:46.000,2024-05-15 14:44:39.000
2185,50303,25018,SILENCE,"a situation, state or period of time in which people do not talk",noun,沈黙,There was silence until the judge spoke.,,82103,50303,1080,415728,126883,0,84,11,14,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2186,38472,19193,PREVIOUSLY,of an earlier time,adverb,以前に,I previously coached tennis at a top tennis academy.,,59650,38472,1315,413166,284315,0,218,56,74,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2187,71192,37079,CREATION,the act of making something new,noun,創造,Culture is everything that results from human creation:...,,113730,71192,183,404061,91169,0,2211,55,82,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2188,54538,27321,PRIDE,a sense of one's own importance and worth,noun,誇り,The cat was full of pride.,,89825,54538,2191,413174,42703,0,82,58,82,1,1,2023-05-22 11:51:46.000,2024-07-05 06:20:24.000
2189,1595,774,EXHIBIT,to show or reveal something,verb,展示する,People may exhibit physical symptoms that they cannot control.,,2592,1595,2666,406072,293367,0,196,16,6,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2189,15590,6761,EXHIBIT,a group of objects displayed in a public area,noun,展示物、公開,The Harry Potter exhibit was amazing.,,25154,15590,2666,406070,110595,0,196,48,38,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2190,28473,13807,REASONABLE,fair or using sound judgment,adjective,合理的な、筋の通った,"A balanced approach is to be reasonable, realistic and respectful.",,43652,28473,206,413941,326295,0,1092,61,73,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2191,29217,14219,DESCRIPTION,details about someone or something,noun,描写、説明,That's the politest description I have for them.,,44826,29217,1100,404625,81777,0,64,56,56,1,1,2023-05-22 11:51:46.000,2024-07-01 12:57:17.000
2192,5798,2384,CONTRAST,to show differences,verb,対照する,These bright colors contrast the dark background of the screen.,,9771,5798,1508,403735,295591,0,76,22,1,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2192,50909,25310,CONTRAST,the differences in color or brightness in an image,noun,視覚的差異,Increase the contrast to lighten the picture.,,83247,50909,1508,403734,226140,0,76,14,14,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2192,38630,19274,CONTRAST,something that is different from another thing,noun,"差異, 対照","By contrast, the smallest penguins are called little blue penguins.",,59977,38630,1508,403731,309230,0,76,24,38,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2193,51768,25681,TEMPORARY,continuing or lasting for a limited or short time,adjective,一時的な、引きつける,"But remember, pain is temporary and quitting lasts forever.",,85004,51768,2398,417167,44584,0,86,54,71,1,1,2023-05-22 11:51:46.000,2024-06-07 14:26:53.000
2194,62485,31818,TAIL,the moving part behind an animal's body,noun,尾,He could see the dragon's tail.,,101655,62485,1124,417018,106404,0,82,57,66,1,1,2023-05-22 11:51:46.000,2024-04-24 14:26:00.000
2195,88657,48239,PORTION,a section or part of a larger thing or area,noun,一部,Sue still had a portion of the test to finish.,,136864,88657,1935,412900,117578,0,60,36,56,1,1,2023-05-22 11:51:46.000,2024-06-10 13:09:56.000
2195,26061,12507,PORTION,an amount of food served,noun,一部の,"You will need water, nutritious food, light exercise and normal portion sizes.",,40240,26061,1935,412902,327443,0,60,17,3,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2196,9674,3886,TENT,a small structure used as a shelter to camp outside,noun,テント,We sleep in a tent under the stars.,,15180,9674,1011,417185,118542,0,52,52,45,1,1,2023-05-22 11:51:46.000,2024-05-29 12:36:03.000
2197,27988,13524,SUBSTANCE,a particular type of material,noun,物質,"Rubber is the most elastic substance,...",,42992,27988,1967,416634,293634,0,62,57,39,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2198,41834,20987,INVITATION,a request to go somewhere or to do something,noun,招待,My father got an invitation to play in the London Symphony Orchestra.,,65320,41834,418,409087,325162,0,365,57,58,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2199,38772,19356,TELEPHONE,a device used to talk to people,noun,電話,"In the future, a telephone will be so small, that we can put it in our pocket...",,60221,38772,548,417139,104330,0,915,61,76,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2200,239244,189990,STABILITY,the quality or state of not being easily moved or changed,noun,安定、確固,It gives excellent stability and steering response.,,296357,239244,2541,416401,77179,0,191,54,71,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2201,181365,135863,STEM,"'Science, Technology, Engineering, and Math', school subjects",noun,STEM教育（化学、技術、工学、数学）,,,235486,181365,0,460855,389476,0,0,13,13,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:17.000
2201,54647,27393,STEM,to come from or be caused by something,verb,派生する、起因する,...stems from feelings of insecurity.,,90037,54647,2709,171177,167264,0,60,17,1,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2201,90492,49441,STEM,the long thin part of a plant that grows above the ground,noun,茎,The leaves and a stem grow up through the ground.,,139115,90492,2709,416590,317131,0,60,28,23,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2202,49701,24752,ACADEMIC,related to school or learning,adjective,学校の、学問の,The award was based on his academic achievements...,,80767,49701,3669,400072,307900,0,143,57,71,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2203,47125,23558,EXPLANATION,a reason,noun,説明,"Come on, I deserve an explanation.",,75368,47125,293,406133,293368,0,631,57,56,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2204,48084,23971,LARGELY,mainly or mostly,adverb,大きく,...depends largely on our weight and environment.,,77328,48084,104,409488,100281,0,1469,54,70,0,1,2023-05-22 11:51:46.000,2024-06-24 13:46:14.000
2205,17177,7462,PLEASANT,enjoyable or attractive,adjective,快適な、心地よい,Spring and fall are very pleasant.,,28129,17177,958,412721,310897,0,70,47,69,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2206,35824,17773,CIVIL,relating to those living in a country,adjective,市民の、公民の,...the first of several civil rights marches...,,55276,35824,902,402917,293925,0,77,59,76,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2207,2930,1295,HINT,to show thoughts or feelings without being direct,verb,ほのめかす,So? Are you hinting at something?,,5146,2930,2905,408062,320767,0,78,11,0,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2207,41714,20926,HINT,a piece of advice or information,noun,手がかり,Can you give me a hint?,,65060,41714,2905,408061,58780,0,78,49,64,1,1,2023-05-22 11:51:46.000,2024-05-21 02:37:03.000
2208,36918,18336,MEASUREMENT,the size or amount of something or someone,noun,計測,The measurement shows how tall he really is.,,57091,36918,839,410440,308262,0,464,24,18,0,1,2023-05-22 11:51:46.000,2024-06-18 05:18:22.000
2208,8855,3479,MEASUREMENT,the act of knowing the size of something or someone,noun,測定,And we know that's a measurement error because it's messing up my data.,,14009,8855,839,410439,289414,0,464,34,9,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2209,12975,5432,FAULT,responsibility for a mistake,noun,過失,That's my fault.,,20886,12975,1684,406418,90241,0,91,61,71,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2210,101039,56815,PRIMARILY,of a main purpose or chiefly,adverb,主に、第一に,...Chinese is primarily spoken by nearly 1.2 billion.,,153576,101039,1405,413176,49931,0,210,56,71,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2211,10114,4068,EQUALLY,to the same degree or amount,adverb,同等に,Their findings this time were equally important.,,15877,10114,1533,405827,150955,0,461,50,79,0,1,2023-05-22 11:51:46.000,2024-06-19 17:08:15.000
2212,45358,22736,MINORITY,a group of people that is a smaller part of a larger group,noun,少数派,Never allow the majority to limit the rights of the minority.,,71831,45358,2106,410644,63845,0,114,58,53,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2213,46627,23316,FENCE,a structure like a wall,noun,柵,The dog jumped over the fence.,,74458,46627,1789,406480,316015,0,76,61,58,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2214,38624,19270,HARDLY,almost not true or possible,adverb,ほとんど～ない,I can hardly hear her voice.,,59965,38624,1499,407793,58765,0,61,56,70,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2215,49574,24685,CITE,to mention something to support an idea,verb,挙げる、引用する,Experts cite more precise detection technology as the cause.,,80498,49574,1582,32052,208987,0,63,48,15,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2216,34655,17196,PREFERENCE,someone or something that you like or want more,noun,好み,I have a preference for spicy food.,,53150,34655,1223,419238,316896,0,393,48,30,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2217,10188,4094,CLASSICAL,"relating to a formal, traditional, and serious style of music",adjective,古典派の、伝統的な,What kind of classical music do you like?,,16024,10188,2110,402957,103117,0,197,54,70,0,1,2023-05-22 11:51:46.000,2024-06-05 13:20:11.000
2218,43308,21741,DEPEND,to be sure about someone or something,verb,～次第である,Some research shows that a great memory may not depend on the right DNA.,,67983,43308,1391,404587,151132,0,112,57,14,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2219,67865,35212,DRAFT,a system for choosing people,noun,徴兵、選抜指名,"Still, he wasn't taken in the 2010 NBA draft.",,108665,67865,2117,405212,51819,0,77,14,23,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
2219,49447,24616,DRAFT,a piece of work that is unfinished or being edited,noun,草案,I have just finished the first draft.,,80212,49447,2117,405213,91239,0,77,30,37,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2219,46948,23469,DRAFT,to make a version of something,verb,〜の草稿を書く,Draft or update your will.,,75056,46948,2117,449565,368763,0,77,11,7,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:15.000
2220,20276,9199,OUTLINE,the most important facts of something,noun,概要,Karen will type up the outline from the minutes.,,32500,20276,3145,411853,327115,0,68,16,18,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:08.000
2220,41946,21044,OUTLINE,to give the main ideas,verb,要点を述べる,"In this video, we'll outline the steps you can take...",,65522,41946,3145,411851,74424,0,68,40,9,0,0,2023-05-22 11:51:46.000,2023-05-22 11:51:46.000
2221,96888,53885,WAKE,the consequences of an event ,noun,結果,And what this data leaves in its wake is a landscape.,,147623,96888,1106,197776,26244,0,71,19,22,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:05.000
2221,36857,18307,WAKE,to stop sleeping,verb,起こす,Only the kiss of her true love would wake her up.,,56987,36857,1106,418608,71498,0,71,39,30,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2222,3838,1659,REGISTER,to record information on an official list,verb,登録する,You should register as a host.,,6690,3838,2409,419287,69719,0,98,56,36,1,1,2023-05-22 11:51:46.000,2023-05-22 11:54:09.000
2223,63145,32209,COUNTER,to respond to something that another person has said,verb,反論,Both try to counter every charge made against them.,,102596,63145,1832,403934,322042,0,68,10,7,0,1,2023-05-22 11:51:46.000,2023-05-22 11:54:07.000
